# US populated places (Census Gazetteer 2023 coords + PEP 2023 population)
# population >= 1000; id = PP<7-digit GEOID>; LON,LAT order
# Generated by scripts/build_populated_places.py
id,name,lon,lat,elevation_m,state,population
PP3974104,Springdale,-84.47579,39.29060,,OH,11073
PP4281824,Waynesboro,-77.58230,39.75238,,PA,11067
PP2938072,Kearney,-94.35858,39.35511,,MO,11060
PP3476730,Wanaque,-74.28864,41.04242,,NJ,11048
PP5549300,Marinette,-87.63244,45.08679,,WI,11045
PP3979562,Van Wert,-84.58852,40.86480,,OH,11040
PP5511200,Burlington,-88.27187,42.67525,,WI,11040
PP5584425,Waupun,-88.73753,43.63155,,WI,11039
PP1709980,Burr Ridge,-87.92011,41.74790,,IL,11023
PP3909246,Brooklyn,-81.74918,41.43474,,OH,11022
PP3424990,Franklin Lakes,-74.20565,41.00753,,NJ,11021
PP3640530,Lake Grove,-73.11684,40.85782,,NY,11021
PP1652660,Middleton,-116.61501,43.71159,,ID,11016
PP2676960,Sturgis,-85.41844,41.79909,,MI,11012
PP1761015,Pontiac,-88.64140,40.88925,,IL,11010
PP3630169,Great Neck,-73.73310,40.80237,,NY,11007
PP2633340,Grand Haven,-86.21935,43.05497,,MI,11002
PP4746240,Martin,-88.85137,36.33788,,TN,11000
PP1860822,Plymouth,-86.31934,41.34877,,IN,10989
PP5300905,Airway Heights,-117.57920,47.64594,,WA,10973
PP3667638,Sleepy Hollow,-73.86964,41.09751,,NY,10962
PP5535150,Hobart,-88.15560,44.49544,,WI,10960
PP4606840,Brandon,-96.58377,43.59291,,SD,10958
PP1245750,Milton,-87.05260,30.62941,,FL,10957
PP4775940,Union City,-89.04772,36.42709,,TN,10954
PP1859328,Peru,-86.07056,40.75865,,IN,10953
PP3440290,Lincoln Park,-74.30424,40.92375,,NJ,10951
PP1715833,Columbia,-90.21600,38.45806,,IL,10933
PP4862804,Rockport,-97.04997,28.04765,,TX,10929
PP0171976,Spanish Fort,-87.86592,30.72297,,AL,10923
PP5666220,Riverton,-108.38130,43.02626,,WY,10923
PP3440680,Little Ferry,-74.03424,40.84343,,NJ,10914
PP2148558,Lyndon,-85.58787,38.26300,,KY,10909
PP2200100,Abbeville,-92.12716,29.97539,,LA,10890
PP3912868,Celina,-84.56142,40.55549,,OH,10885
PP0633798,Hillsborough,-122.35854,37.55721,,CA,10883
PP0678092,Tehachapi,-118.44604,35.14296,,CA,10881
PP4809328,Bonham,-96.19009,33.58802,,TX,10879
PP2445750,La Plata,-76.96979,38.54347,,MD,10878
PP2046000,Merriam,-94.69396,39.01761,,KS,10875
PP3460090,Pompton Lakes,-74.28674,41.00273,,NJ,10874
PP2252040,Morgan City,-91.19154,29.71033,,LA,10873
PP4549570,Newberry,-81.60146,34.28225,,SC,10866
PP3766700,Tarboro,-77.55721,35.90522,,NC,10859
PP5368435,Sumner,-122.23626,47.22722,,WA,10853
PP4937500,Hyrum,-111.84551,41.63280,,UT,10849
PP1765611,Roscoe,-89.00946,42.42556,,IL,10843
PP3775060,Winterville,-77.40007,35.52867,,NC,10821
PP0869150,Severance,-104.84210,40.50514,,CO,10820
PP1962040,Pella,-92.91741,41.40472,,IA,10820
PP5024400,Essex Junction,-73.11412,44.49029,,VT,10817
PP3126910,Lexington,-99.74662,40.77732,,NE,10816
PP5363735,Shelton,-123.11119,47.21891,,WA,10806
PP1727442,Fox Lake,-88.18393,42.42821,,IL,10805
PP3951716,Montgomery,-84.34799,39.25123,,OH,10801
PP4862504,Roanoke,-97.22903,33.01474,,TX,10798
PP1710906,Campton Hills,-88.41705,41.95024,,IL,10795
PP4825224,Fairview,-96.61303,33.14051,,TX,10790
PP4017800,Coweta,-95.67101,35.97182,,OK,10786
PP2968420,Smithville,-94.57099,39.39687,,MO,10785
PP3473140,Totowa,-74.21978,40.90342,,NJ,10785
PP3458770,Pine Hill,-74.98082,39.78572,,NJ,10783
PP4124250,Fairview,-122.43682,45.54758,,OR,10782
PP1323536,Doraville,-84.26988,33.90834,,GA,10780
PP5380220,Yelm,-122.64316,46.94261,,WA,10780
PP3443620,Manville,-74.58927,40.54127,,NJ,10779
PP1200375,Alachua,-82.47510,29.76520,,FL,10770
PP0543460,Magnolia,-93.22625,33.27670,,AR,10769
PP0613882,Clayton,-121.93008,37.94032,,CA,10754
PP2811100,Canton,-90.03219,32.59842,,MS,10742
PP1379388,Vidalia,-82.40219,32.21208,,GA,10741
PP1253875,Palatka,-81.67674,29.64487,,FL,10730
PP4965770,Salem,-111.66737,40.05530,,UT,10725
PP5323795,Fife,-122.35061,47.23229,,WA,10723
PP0167056,Russellville,-87.72812,34.50572,,AL,10722
PP3904920,Bedford Heights,-81.50233,41.40408,,OH,10721
PP0671806,Sierra Madre,-118.05022,34.16877,,CA,10713
PP5557100,New Richmond,-92.53714,45.12524,,WI,10705
PP3979716,Vermilion,-82.31725,41.40801,,OH,10704
PP4815652,Clute,-95.39823,29.02585,,TX,10704
PP3934748,Heath,-82.44208,40.02081,,OH,10693
PP2825100,Flowood,-90.07287,32.33610,,MS,10675
PP2100802,Alexandria,-84.38460,38.96782,,KY,10673
PP2002900,Atchison,-95.13661,39.56255,,KS,10670
PP3771500,Waynesville,-82.99929,35.48559,,NC,10667
PP0657540,Placerville,-120.79768,38.73112,,CA,10656
PP5640120,Jackson,-110.77527,43.47194,,WY,10639
PP0656938,Piedmont,-122.23002,37.82254,,CA,10635
PP4115950,Cottage Grove,-123.05723,43.79589,,OR,10623
PP3680203,West Haverstraw,-73.98678,41.20631,,NY,10622
PP4807408,Bellmead,-97.08904,31.60145,,TX,10620
PP0672646,Sonoma,-122.45983,38.29033,,CA,10619
PP1944400,Le Mars,-96.17331,42.78151,,IA,10618
PP1773638,Summit,-87.81392,41.78845,,IL,10616
PP4252584,Nanticoke,-75.99970,41.20047,,PA,10615
PP4218152,Darby,-75.26108,39.92095,,PA,10614
PP2923086,Excelsior Springs,-94.24099,39.33993,,MO,10612
PP3618256,Corning,-77.05640,42.14820,,NY,10612
PP3744800,Mount Airy,-80.61454,36.50849,,NC,10610
PP1330956,Fort Oglethorpe,-85.24601,34.93185,,GA,10598
PP4702340,Atoka,-89.78441,35.42586,,TN,10593
PP0649362,Morro Bay,-120.86829,35.36677,,CA,10589
PP3648890,Mount Kisco,-73.72826,41.20170,,NY,10567
PP0864255,Rifle,-107.77034,39.53757,,CO,10563
PP1982875,Waverly,-92.46946,42.72205,,IA,10561
PP4980090,Vernal,-109.53801,40.45170,,UT,10557
PP4827420,Freeport,-95.35607,28.94330,,TX,10550
PP1746357,Manhattan,-87.98072,41.42018,,IL,10547
PP3944674,London,-83.43887,39.89285,,OH,10533
PP3615400,Chestnut Ridge,-74.04807,41.08491,,NY,10526
PP2803980,Bay St. Louis,-89.35879,30.32345,,MS,10511
PP2709370,Cambridge,-93.22770,45.56077,,MN,10509
PP3966894,Richmond Heights,-81.50770,41.56065,,OH,10509
PP5355855,Port Townsend,-122.78788,48.12176,,WA,10502
PP1240450,Lighthouse Point,-80.08862,26.27776,,FL,10501
PP1783518,Worth,-87.79258,41.68821,,IL,10494
PP2179482,Versailles,-84.72497,38.04907,,KY,10491
PP2405550,Bel Air,-76.34632,39.53494,,MD,10490
PP4152450,Newport,-124.04382,44.62141,,OR,10489
PP4754920,Oakland,-89.53817,35.22610,,TN,10488
PP3976876,Tipp City,-84.18638,39.96447,,OH,10484
PP3612144,Canandaigua,-77.28032,42.88900,,NY,10480
PP1703844,Barrington,-88.12853,42.15154,,IL,10476
PP4078500,Warr Acres,-97.61811,35.52610,,OK,10472
PP2128918,Franklin,-86.55758,36.71803,,KY,10468
PP1806220,Bluffton,-85.17211,40.74348,,IN,10467
PP3468430,Somers Point,-74.60638,39.31724,,NJ,10465
PP5483500,Vienna,-81.52980,39.32285,,WV,10457
PP5553750,Monroe,-89.63804,42.60294,,WI,10439
PP3525170,Espa̱ola,-106.07013,36.00396,,NM,10431
PP2612320,Cadillac,-85.41399,44.25133,,MI,10430
PP4842664,Liberty Hill,-97.90551,30.66338,,TX,10428
PP3419510,East Rutherford,-74.08502,40.81710,,NJ,10421
PP2143480,La Grange,-85.37680,38.39725,,KY,10417
PP4254696,Northampton,-75.48745,40.68824,,PA,10404
PP2814260,Cleveland,-90.72848,33.74401,,MS,10401
PP2608160,Beverly Hills,-83.24034,42.52254,,MI,10390
PP1717497,Crestwood,-87.74008,41.64560,,IL,10387
PP5471212,St. Albans,-81.81925,38.37762,,WV,10387
PP3965732,Reading,-84.43334,39.22423,,OH,10380
PP4215384,Columbia,-76.49589,40.03486,,PA,10380
PP4252320,Munhall,-79.90095,40.39360,,PA,10380
PP4526305,Forest Acres,-80.97316,34.03312,,SC,10376
PP1332048,Garden City,-81.17661,32.08722,,GA,10373
PP2904222,Bellefontaine Neighbors,-90.22799,38.75285,,MO,10370
PP0107912,Boaz,-86.15515,34.19902,,AL,10369
PP5308920,Burlington,-122.32888,48.46636,,WA,10358
PP2208150,Bogalusa,-89.86166,30.77538,,LA,10343
PP4756720,Paris,-88.30806,36.29274,,TN,10343
PP4167650,Silverton,-122.78093,45.00339,,OR,10341
PP4715580,Clinton,-84.12895,36.09734,,TN,10337
PP4862600,Robstown,-97.66916,27.79397,,TX,10335
PP0163288,Rainbow City,-86.08423,33.92878,,AL,10322
PP2946640,Maryville,-94.87005,40.34251,,MO,10309
PP0178204,Valley,-85.20444,32.80143,,AL,10308
PP1745434,Lyons,-87.81859,41.81218,,IL,10304
PP1314500,Cedartown,-85.24753,34.02175,,GA,10300
PP4900540,Alpine,-111.77244,40.46295,,UT,10298
PP2737502,Little Canada,-93.08365,45.02327,,MN,10297
PP3929162,Galion,-82.78133,40.73822,,OH,10293
PP2628360,Flat Rock,-83.26983,42.09787,,MI,10289
PP4871540,Sweetwater,-100.40865,32.46939,,TX,10285
PP1764343,River Grove,-87.83793,41.92428,,IL,10282
PP0645246,Malibu,-118.75964,34.02586,,CA,10277
PP1746136,Mahomet,-88.38952,40.19013,,IL,10273
PP4827996,Galena Park,-95.23458,29.74517,,TX,10271
PP0462000,Safford,-109.69742,32.83330,,AZ,10270
PP1783271,Wood River,-90.07764,38.86327,,IL,10270
PP1879370,Wabash,-85.82917,40.80275,,IN,10269
PP0671225,Shasta Lake,-122.38091,40.67656,,CA,10262
PP4205888,Berwick,-76.25101,41.05499,,PA,10261
PP0501870,Arkadelphia,-93.07085,34.12738,,AR,10255
PP0830780,Glenwood Springs,-107.34256,39.54713,,CO,10250
PP1774574,Taylorville,-89.30826,39.56273,,IL,10247
PP4136150,Independence,-123.19772,44.85780,,OR,10247
PP0623616,Farmersville,-119.20861,36.30474,,CA,10243
PP5365170,Snohomish,-122.09268,47.92887,,WA,10243
PP2720330,Fairmont,-94.46402,43.64479,,MN,10240
PP4725440,Fairview,-87.12702,35.98239,,TN,10240
PP5615760,Cody,-109.05747,44.52124,,WY,10240
PP1839402,Kendallville,-85.25815,41.44336,,IN,10239
PP3468550,South Amboy,-74.27876,40.48639,,NJ,10237
PP5523300,Elkhorn,-88.53626,42.67160,,WI,10230
PP4103650,Baker City,-117.83199,44.77489,,OR,10225
PP0115256,Clay,-86.60818,33.69658,,AL,10221
PP1202750,Avon Park,-81.50728,27.58970,,FL,10219
PP5183136,Warrenton,-77.79732,38.71782,,VA,10210
PP0623126,Exeter,-119.14595,36.29414,,CA,10206
PP4171950,Sweet Home,-122.70150,44.40401,,OR,10206
PP2728682,Hermantown,-92.24084,46.80234,,MN,10202
PP3482570,Wood-Ridge,-74.08707,40.85018,,NJ,10197
PP5566800,Reedsburg,-89.99551,43.53505,,WI,10190
PP3937464,Ironton,-82.67809,38.53260,,OH,10187
PP3678674,Watervliet,-73.70701,42.72488,,NY,10170
PP0510720,Camden,-92.84906,33.56767,,AR,10165
PP4865360,San Elizario,-106.26202,31.57844,,TX,10164
PP4938710,Ivins,-113.68083,37.17380,,UT,10164
PP1911080,Carroll,-94.86428,42.07027,,IA,10163
PP3600408,Airmont,-74.09792,41.09916,,NY,10163
PP1764278,Riverdale,-87.63564,41.64270,,IL,10159
PP2715022,Dayton,-93.47158,45.18909,,MN,10157
PP4836008,Ingleside,-97.20791,27.87061,,TX,10147
PP0660984,Rio Vista,-121.70341,38.17667,,CA,10145
PP4860836,Raymondville,-97.77774,26.47571,,TX,10135
PP1227400,Green Cove Springs,-81.68098,29.98531,,FL,10130
PP2601740,Alpena,-83.44357,45.07447,,MI,10130
PP3650397,New Hyde Park,-73.68586,40.73227,,NY,10129
PP1814716,Columbia City,-85.47875,41.16305,,IN,10126
PP5564100,Portage,-89.46587,43.54895,,WI,10126
PP3428710,Hackettstown,-74.82488,40.85370,,NJ,10125
PP2938306,Kennett,-90.04722,36.24022,,MO,10117
PP3476400,Waldwick,-74.12522,41.01337,,NJ,10105
PP4149450,Molalla,-122.58486,45.14935,,OR,10103
PP3654837,Oneida,-75.67356,43.07045,,NY,10094
PP2159196,Paris,-84.27269,38.20016,,KY,10089
PP3646019,Massena,-74.89297,44.92902,,NY,10082
PP1342268,Jesup,-81.89570,31.59457,,GA,10065
PP5533100,Hartland,-88.33559,43.10235,,WI,10065
PP3482120,Woodbury,-75.15153,39.83791,,NJ,10063
PP3431920,Hillsdale,-74.04512,41.00713,,NJ,10062
PP1868670,Sellersburg,-85.77427,38.39950,,IN,10058
PP1782400,Winfield,-88.15303,41.87844,,IL,10054
PP4153000,North Bend,-124.23448,43.40716,,OR,10054
PP1928605,Fort Madison,-91.34947,40.62078,,IA,10053
PP4838896,Kennedale,-97.21717,32.64398,,TX,10052
PP3641135,Lancaster,-78.66877,42.90060,,NY,10047
PP1672100,Sandpoint,-116.56001,48.28169,,ID,10024
PP3408920,Burlington,-74.85248,40.07882,,NJ,10024
PP3444880,Maywood,-74.06346,40.90288,,NJ,10023
PP1817074,Decatur,-84.92781,40.82885,,IN,10020
PP1210250,Cape Canaveral,-80.60479,28.39323,,FL,10014
PP2047225,Mission,-94.65696,39.02677,,KS,10014
PP3622876,East Rockaway,-73.66713,40.64380,,NY,10010
PP3437110,Kinnelon,-74.38590,40.98204,,NJ,10009
PP4840264,Lago Vista,-97.99102,30.45262,,TX,10009
PP2639540,Howell,-83.93434,42.60813,,MI,10008
PP1312400,Cairo,-84.20551,30.87923,,GA,10007
PP4142600,Lincoln City,-124.00605,44.97788,,OR,10007
PP2949196,Monett,-93.92711,36.92147,,MO,10000
PP0877510,Timnath,-104.96450,40.53321,,CO,9991
PP4103150,Astoria,-123.81507,46.18738,,OR,9986
PP2715832,Detroit Lakes,-95.84661,46.80758,,MN,9981
PP4781080,Winchester,-86.10490,35.18910,,TN,9978
PP2756680,St. Anthony,-93.21542,45.03033,,MN,9970
PP3910996,Cambridge,-81.58555,40.02105,,OH,9969
PP4873493,Town of Pecos,-103.52724,31.39167,,TX,9965
PP1734670,Highland,-89.68611,38.76982,,IL,9961
PP3985512,Willoughby Hills,-81.43298,41.58417,,OH,9954
PP4833146,Helotes,-98.68054,29.57797,,TX,9952
PP0616462,Corte Madera,-122.50774,37.93185,,CA,9947
PP0283080,Wasilla,-149.46079,61.58114,,AK,9945
PP2652080,Marysville,-82.48096,42.90847,,MI,9917
PP3975126,Struthers,-80.59272,41.05122,,OH,9916
PP4248376,Mechanicsburg,-77.00593,40.21140,,PA,9911
PP2453875,Mount Airy,-77.15381,39.37469,,MD,9889
PP0801090,Alamosa,-105.87696,37.47453,,CO,9883
PP1829358,Greencastle,-86.84634,39.64184,,IN,9882
PP1376168,Thomaston,-84.32669,32.89167,,GA,9876
PP4208760,Bristol,-74.85235,40.10277,,PA,9876
PP1319616,Cordele,-83.77008,31.95609,,GA,9868
PP3744320,Morehead City,-76.73909,34.72789,,NC,9863
PP5577875,Sturgeon Bay,-87.36981,44.82268,,WI,9861
PP1850976,Mooresville,-86.36871,39.60249,,IN,9859
PP2930610,Harrisonville,-94.34700,38.65249,,MO,9852
PP1243000,Marathon,-81.02512,24.73234,,FL,9849
PP5575325,Sparta,-90.81270,43.93825,,WI,9842
PP4865408,Sanger,-97.16541,33.38210,,TX,9831
PP4121550,Eagle Point,-122.80159,42.46769,,OR,9829
PP1634390,Hailey,-114.29950,43.51267,,ID,9824
PP3650705,New Square,-74.02936,41.14102,,NY,9824
PP0465350,Sedona,-111.79306,34.85852,,AZ,9819
PP2656360,Muskegon Heights,-86.24096,43.20192,,MI,9815
PP2921898,Ellisville,-90.58839,38.58960,,MO,9801
PP4911440,Cedar Hills,-111.75427,40.41203,,UT,9800
PP1208800,Brooksville,-82.40466,28.51658,,FL,9789
PP4875308,Vernon,-99.30043,34.14766,,TX,9788
PP3980766,Wapakoneta,-84.19070,40.56523,,OH,9786
PP5318965,DuPont,-122.64758,47.10735,,WA,9784
PP1759234,Peru,-89.13857,41.34922,,IL,9780
PP3911332,Canal Winchester,-82.82131,39.84659,,OH,9777
PP3664325,Rye Brook,-73.68635,41.03000,,NY,9772
PP2879120,West Point,-88.65757,33.60624,,MS,9770
PP5313855,College Place,-118.38941,46.04158,,WA,9762
PP0523170,Farmington,-94.25247,36.03658,,AR,9761
PP2635520,Grosse Pointe Farms,-82.88918,42.39755,,MI,9757
PP3731620,Hillsborough,-79.09798,36.07790,,NC,9757
PP2881520,Yazoo City,-90.40800,32.86222,,MS,9754
PP3631643,Hamburg,-78.83480,42.72336,,NY,9744
PP4243816,Lititz,-76.30431,40.15400,,PA,9742
PP4875476,Vidor,-93.99173,30.12814,,TX,9738
PP2150898,Mayfield,-88.64449,36.73746,,KY,9713
PP4208416,Brentwood,-79.97578,40.37338,,PA,9706
PP3923730,East Liverpool,-80.56739,40.63300,,OH,9705
PP4251144,Morrisville,-74.78027,40.20764,,PA,9705
PP3444520,Matawan,-74.23653,40.41104,,NJ,9704
PP3945094,Louisville,-81.26415,40.83704,,OH,9700
PP4819432,Dayton,-94.93600,30.01318,,TX,9693
PP2067625,Spring Hill,-94.82098,38.75668,,KS,9689
PP1304140,Auburn,-83.83374,34.01519,,GA,9688
PP3771220,Washington,-77.05424,35.55798,,NC,9683
PP4880224,Woodway,-97.23079,31.49833,,TX,9680
PP3001675,Anaconda-Deer Lodge County,-113.14162,46.09467,,MT,9673
PP0528780,Greenwood,-94.27639,35.22686,,AR,9671
PP4810252,Bridge City,-93.83812,30.03090,,TX,9666
PP4006700,Blanchard,-97.66522,35.15234,,OK,9663
PP3436480,Keansburg,-74.15563,40.45187,,NJ,9648
PP2306925,Brewer,-68.73456,44.78446,,ME,9646
PP4061000,Pryor Creek,-95.31129,36.29968,,OK,9636
PP2151978,Middletown,-85.52074,38.24208,,KY,9630
PP4211152,Canonsburg,-80.18678,40.26425,,PA,9629
PP0128552,Fultondale,-86.80144,33.61736,,AL,9617
PP4249128,Middletown,-76.72918,40.20089,,PA,9608
PP4849068,Mont Belvieu,-94.86828,29.85192,,TX,9608
PP3406490,Bogota,-74.02974,40.87429,,NJ,9606
PP0514140,Clarksville,-93.48156,35.45392,,AR,9600
PP0819850,Delta,-108.08799,38.75737,,CO,9599
PP0171832,Southside,-86.01802,33.89084,,AL,9597
PP2220610,DeRidder,-93.29520,30.84500,,LA,9594
PP0125120,Fairfield,-86.91941,33.47480,,AL,9582
PP3224100,Fallon,-118.77786,39.47366,,NV,9577
PP3602044,Amityville,-73.41579,40.66984,,NY,9577
PP4278528,Uniontown,-79.72453,39.89930,,PA,9577
PP0611040,Capitola,-121.95401,36.97608,,CA,9572
PP4878388,Whitehouse,-95.22068,32.22168,,TX,9571
PP4275304,Sunbury,-76.78669,40.86147,,PA,9539
PP2005337,Bel Aire,-97.24657,37.77594,,KS,9537
PP1940845,Keokuk,-91.40251,40.40955,,IA,9513
PP0654008,Orange Cove,-119.31875,36.62114,,CA,9497
PP3725980,Gibsonville,-79.54304,36.10216,,NC,9496
PP1767769,Sauk Village,-87.57062,41.49009,,IL,9491
PP3700160,Aberdeen,-79.43545,35.13459,,NC,9488
PP3748345,Oak Island,-78.11979,33.91328,,NC,9480
PP3647988,Monroe,-74.18575,41.31770,,NY,9477
PP1933105,Grinnell,-92.72490,41.73524,,IA,9473
PP1320932,Cumming,-84.13385,34.20607,,GA,9471
PP4126050,Florence,-124.10646,43.99163,,OR,9470
PP3930198,Girard,-80.69609,41.16565,,OH,9469
PP4816240,Commerce,-95.89887,33.24099,,TX,9467
PP3956322,North College Hill,-84.55199,39.21715,,OH,9463
PP2702026,Arden Hills,-93.16547,45.07116,,MN,9461
PP5546850,McFarland,-89.28342,43.01922,,WI,9460
PP3305140,Berlin,-71.27712,44.48433,,NH,9459
PP1801666,Angola,-85.01097,41.64109,,IN,9456
PP5587725,Windsor,-89.28152,43.24570,,WI,9456
PP3627419,Fredonia,-79.33190,42.44066,,NY,9455
PP4852212,Northlake,-97.25625,33.07381,,TX,9453
PP5580075,Tomah,-90.50138,43.98801,,WI,9452
PP0827700,Fort Lupton,-104.80554,40.08281,,CO,9447
PP2407850,Bladensburg,-76.92591,38.94237,,MD,9446
PP0641936,Live Oak,-121.66244,39.27880,,CA,9443
PP3456130,Park Ridge,-74.04429,41.03618,,NJ,9440
PP4627260,Harrisburg,-96.71243,43.43426,,SD,9435
PP1742184,LaSalle,-89.09725,41.33518,,IL,9432
PP3946312,Madeira,-84.37311,39.18511,,OH,9423
PP2914986,Clinton,-93.76814,38.37117,,MO,9416
PP3776220,Zebulon,-78.31416,35.82954,,NC,9401
PP0161008,Pleasant Grove,-86.97815,33.49397,,AL,9390
PP4708920,Brownsville,-89.25786,35.58904,,TN,9386
PP3957764,Oakwood,-84.17333,39.72022,,OH,9378
PP3573260,Silver City,-108.26941,32.77858,,NM,9377
PP5410180,Bridgeport,-80.24290,39.30336,,WV,9377
PP5570650,St. Francis,-87.87170,42.97097,,WI,9377
PP4256456,Oil City,-79.70784,41.42877,,PA,9374
PP1733630,Hawthorn Woods,-88.06753,42.23579,,IL,9373
PP2238355,Jennings,-92.65829,30.22398,,LA,9372
PP4936400,Hooper,-112.34196,41.16258,,UT,9369
PP4073250,The Village,-97.55750,35.57028,,OK,9368
PP2601540,Alma,-84.65444,43.38034,,MI,9364
PP2054675,Parsons,-95.26500,37.33401,,KS,9362
PP3447610,Montvale,-74.04730,41.05459,,NJ,9361
PP1733331,Harvard,-88.62107,42.42964,,IL,9356
PP2220435,Denham Springs,-90.95903,30.47433,,LA,9349
PP1737907,Itasca,-88.01878,41.97662,,IL,9346
PP3035050,Havre,-109.67796,48.54191,,MT,9330
PP0683612,Waterford,-120.75415,37.64269,,CA,9323
PP1764746,Rochelle,-89.06366,41.91915,,IL,9319
PP3661148,Rensselaer,-73.73251,42.64574,,NY,9310
PP0169648,Sheffield,-87.69709,34.75702,,AL,9307
PP3654485,Ogdensburg,-75.46327,44.70918,,NY,9304
PP1376756,Toccoa,-83.32717,34.58208,,GA,9303
PP3440020,Leonia,-73.98847,40.86339,,NJ,9303
PP0934180,Groton,-72.06686,41.32505,,CT,9302
PP1926445,Fairfield,-91.96663,41.00638,,IA,9300
PP2977128,Warrenton,-91.13793,38.81906,,MO,9298
PP4016350,Collinsville,-95.86176,36.36926,,OK,9296
PP4540615,Laurens,-82.02141,34.50269,,SC,9288
PP5501550,Altoona,-91.43958,44.79996,,WI,9287
PP1772520,Steger,-87.61770,41.47231,,IL,9283
PP3771940,Wesley Chapel,-80.69344,35.00584,,NC,9280
PP4259384,Perkasie,-75.29277,40.37174,,PA,9277
PP3412100,Chatham,-74.38448,40.74069,,NJ,9275
PP5408524,Bluefield,-81.21134,37.26282,,WV,9272
PP4962360,Providence,-111.81329,41.70355,,UT,9267
PP3972102,Shelby,-82.65831,40.88514,,OH,9263
PP1254025,Palm Beach,-80.04186,26.69484,,FL,9258
PP4837156,Jacinto City,-95.24122,29.76638,,TX,9257
PP4215848,Conshohocken,-75.30410,40.07722,,PA,9256
PP1726571,Flossmoor,-87.68569,41.53912,,IL,9252
PP4249728,Millersville,-76.35176,40.00532,,PA,9252
PP4263048,Quakertown,-75.34577,40.43968,,PA,9247
PP2003300,Augusta,-96.97316,37.69802,,KS,9245
PP2614820,Charlotte,-84.83184,42.56620,,MI,9242
PP5572925,Shawano,-88.58602,44.77789,,WI,9237
PP2819100,Diamondhead,-89.35022,30.38207,,MS,9236
PP3475620,Ventnor City,-74.48263,39.34205,,NJ,9226
PP2768296,Waseca,-93.50395,44.08153,,MN,9221
PP2134966,Harrodsburg,-84.84878,37.76807,,KY,9219
PP1773391,Sugar Grove,-88.44890,41.76862,,IL,9210
PP4838488,Kaufman,-96.31666,32.58364,,TX,9201
PP2747690,Oak Grove,-93.32727,45.34835,,MN,9194
PP1746500,Manteno,-87.84431,41.24785,,IL,9178
PP1705599,Bethalto,-90.04484,38.90166,,IL,9170
PP0177280,Tuscumbia,-87.70259,34.71850,,AL,9169
PP3079825,Whitefish,-114.34803,48.43799,,MT,9163
PP1336276,Hampton,-84.29897,33.37770,,GA,9162
PP2224565,Eunice,-92.41906,30.49043,,LA,9161
PP4964010,Riverdale,-112.00226,41.17314,,UT,9160
PP4579630,York,-81.23307,34.99835,,SC,9154
PP4859748,Providence Village,-96.95680,33.23784,,TX,9154
PP2665060,Plymouth,-83.46762,42.37125,,MI,9153
PP2124778,Elsmere,-84.60188,38.99367,,KY,9147
PP3400100,Absecon,-74.49303,39.42356,,NJ,9130
PP2646040,Lapeer,-83.32675,43.04513,,MI,9128
PP4281000,Warren,-79.14387,41.84292,,PA,9125
PP0115136,Clanton,-86.61949,32.84557,,AL,9123
PP3415820,Cresskill,-73.95831,40.94002,,NJ,9118
PP3506970,Bernalillo,-106.55410,35.31236,,NM,9114
PP4815436,Cleveland,-95.09028,30.33822,,TX,9113
PP4539895,Lancaster,-80.77896,34.72613,,SC,9103
PP2919270,Des Peres,-90.44527,38.59841,,MO,9099
PP2737556,Little Falls,-94.35968,45.98556,,MN,9095
PP2704042,Baxter,-94.27602,46.34394,,MN,9092
PP5551250,Merrill,-89.70034,45.18064,,WI,9089
PP0850480,Milliken,-104.85841,40.31051,,CO,9084
PP2807780,Booneville,-88.56799,34.66442,,MS,9081
PP4060350,Poteau,-94.61027,35.06665,,OK,9075
PP4982070,Washington Terrace,-111.97815,41.16832,,UT,9070
PP1252125,Orange Park,-81.70467,30.17085,,FL,9064
PP2961706,Richmond Heights,-90.33320,38.63093,,MO,9058
PP3120260,Gretna,-96.19686,41.12792,,NE,9054
PP0817760,Craig,-107.55540,40.51706,,CO,9049
PP2913690,Chillicothe,-93.54996,39.79608,,MO,9044
PP4565095,Seneca,-82.96560,34.68106,,SC,9043
PP4221872,East Stroudsburg,-75.17146,41.00488,,PA,9042
PP2971746,Sunset Hills,-90.40928,38.53125,,MO,9041
PP1781919,Willowbrook,-87.94215,41.76732,,IL,9038
PP0817375,Cortez,-108.57669,37.34978,,CO,9033
PP0132416,Guntersville,-86.25232,34.36795,,AL,9028
PP1745421,Lynwood,-87.55049,41.52257,,IL,9025
PP4200820,Aliquippa,-80.25516,40.61583,,PA,9022
PP1233450,Indian Harbour Beach,-80.60015,28.15747,,FL,9019
PP5367455,Stanwood,-122.34223,48.24514,,WA,9016
PP2151924,Middlesborough,-83.72245,36.61347,,KY,9012
PP5567350,Rice Lake,-91.74576,45.48199,,WI,9012
