# US ZIP codes (Census 2023 ZCTA Gazetteer interior points)
# id = ZIP<5-digit>; LON,LAT order; territories excluded
# Generated by scripts/build_zip_codes.py
id,zip,lon,lat
ZIP85018,85018,-111.99359,33.51978
ZIP85019,85019,-112.14332,33.51153
ZIP85020,85020,-112.05564,33.56606
ZIP85021,85021,-112.09492,33.56106
ZIP85022,85022,-112.04922,33.62714
ZIP85023,85023,-112.09316,33.63412
ZIP85024,85024,-112.04470,33.68959
ZIP85026,85026,-111.97355,33.44891
ZIP85027,85027,-112.10228,33.67747
ZIP85028,85028,-112.00814,33.58161
ZIP85029,85029,-112.10975,33.59541
ZIP85031,85031,-112.16693,33.49397
ZIP85032,85032,-112.00250,33.62592
ZIP85033,85033,-112.21404,33.49359
ZIP85034,85034,-112.01492,33.43039
ZIP85035,85035,-112.19539,33.47167
ZIP85037,85037,-112.26826,33.48671
ZIP85040,85040,-112.02549,33.40557
ZIP85041,85041,-112.10957,33.38699
ZIP85042,85042,-112.05224,33.35554
ZIP85043,85043,-112.19717,33.43306
ZIP85044,85044,-112.00619,33.33972
ZIP85045,85045,-112.10588,33.29889
ZIP85048,85048,-112.02891,33.30198
ZIP85050,85050,-111.99893,33.68737
ZIP85051,85051,-112.13250,33.55876
ZIP85053,85053,-112.13185,33.62960
ZIP85054,85054,-111.94488,33.68102
ZIP85083,85083,-112.17463,33.74536
ZIP85085,85085,-112.09016,33.75261
ZIP85086,85086,-112.13029,33.82252
ZIP85087,85087,-112.14888,33.92500
ZIP85118,85118,-111.36309,33.35699
ZIP85119,85119,-111.50824,33.38682
ZIP85120,85120,-111.56167,33.38688
ZIP85121,85121,-111.91431,33.13715
ZIP85122,85122,-111.74797,32.91672
ZIP85123,85123,-111.67837,32.71308
ZIP85128,85128,-111.50978,32.96284
ZIP85131,85131,-111.57715,32.65384
ZIP85132,85132,-111.21409,32.92696
ZIP85135,85135,-110.77990,32.99495
ZIP85137,85137,-111.02259,33.13640
ZIP85138,85138,-111.99128,33.01766
ZIP85139,85139,-112.20671,32.92387
ZIP85140,85140,-111.48924,33.24806
ZIP85141,85141,-111.43453,32.64181
ZIP85142,85142,-111.66594,33.19239
ZIP85143,85143,-111.51976,33.15602
ZIP85145,85145,-111.39106,32.54131
ZIP85147,85147,-111.72483,33.09777
ZIP85172,85172,-111.95545,32.90483
ZIP85173,85173,-111.13648,33.26827
ZIP85191,85191,-111.44693,32.98498
ZIP85192,85192,-110.67853,32.96294
ZIP85193,85193,-111.84045,32.81328
ZIP85194,85194,-111.62805,32.90112
ZIP85201,85201,-111.85040,33.43355
ZIP85202,85202,-111.87502,33.37976
ZIP85203,85203,-111.80289,33.45036
ZIP85204,85204,-111.78661,33.39572
ZIP85205,85205,-111.71357,33.43317
ZIP85206,85206,-111.71650,33.39743
ZIP85207,85207,-111.63667,33.45327
ZIP85208,85208,-111.63207,33.40241
ZIP85209,85209,-111.63444,33.37829
ZIP85210,85210,-111.84350,33.38973
ZIP85212,85212,-111.63076,33.32061
ZIP85213,85213,-111.76620,33.44841
ZIP85215,85215,-111.57940,33.51190
ZIP85224,85224,-111.87616,33.32351
ZIP85225,85225,-111.83054,33.31783
ZIP85226,85226,-111.92510,33.27512
ZIP85233,85233,-111.81256,33.35245
ZIP85234,85234,-111.73966,33.36550
ZIP85236,85236,-111.71961,33.32292
ZIP85248,85248,-111.86643,33.21490
ZIP85249,85249,-111.79970,33.22706
ZIP85250,85250,-111.88943,33.52713
ZIP85251,85251,-111.92071,33.49449
ZIP85253,85253,-111.95882,33.54424
ZIP85254,85254,-111.94967,33.61460
ZIP85255,85255,-111.82251,33.66819
ZIP85256,85256,-111.83506,33.50061
ZIP85257,85257,-111.91376,33.46321
ZIP85258,85258,-111.89295,33.55792
ZIP85259,85259,-111.80950,33.60104
ZIP85260,85260,-111.88918,33.60807
ZIP85262,85262,-111.80515,33.85797
ZIP85263,85263,-111.55950,33.93310
ZIP85264,85264,-111.48737,33.68776
ZIP85266,85266,-111.91909,33.76237
ZIP85268,85268,-111.73701,33.60670
ZIP85281,85281,-111.93400,33.42744
ZIP85282,85282,-111.93291,33.39398
ZIP85283,85283,-111.93160,33.36464
ZIP85284,85284,-111.93391,33.33828
ZIP85286,85286,-111.83386,33.27227
ZIP85295,85295,-111.73646,33.30528
ZIP85296,85296,-111.74980,33.33233
ZIP85297,85297,-111.73330,33.28056
ZIP85298,85298,-111.72820,33.23982
ZIP85301,85301,-112.17854,33.53373
ZIP85302,85302,-112.17809,33.56809
ZIP85303,85303,-112.22084,33.53398
ZIP85304,85304,-112.17951,33.59455
ZIP85305,85305,-112.25566,33.52996
ZIP85306,85306,-112.17528,33.62356
ZIP85307,85307,-112.31005,33.53036
ZIP85308,85308,-112.18496,33.66038
ZIP85309,85309,-112.37636,33.53555
ZIP85310,85310,-112.15808,33.70098
ZIP85320,85320,-113.23220,33.83557
ZIP85321,85321,-112.58472,32.36199
ZIP85322,85322,-112.87204,33.15911
ZIP85323,85323,-112.32687,33.41923
ZIP85324,85324,-112.03786,34.12157
ZIP85325,85325,-113.86941,33.96283
ZIP85326,85326,-112.58287,33.22917
ZIP85328,85328,-114.62036,33.25263
ZIP85329,85329,-112.29641,33.43177
ZIP85331,85331,-111.93960,33.88423
ZIP85332,85332,-112.92102,34.20715
ZIP85333,85333,-113.31015,32.97623
ZIP85334,85334,-114.36336,33.59391
ZIP85335,85335,-112.32681,33.58541
ZIP85336,85336,-114.74396,32.50877
ZIP85337,85337,-112.86581,32.97554
ZIP85338,85338,-112.41083,33.37297
ZIP85339,85339,-112.14269,33.24089
ZIP85340,85340,-112.42359,33.51638
ZIP85341,85341,-112.71950,31.97257
ZIP85342,85342,-112.45134,33.94452
ZIP85343,85343,-112.69086,33.33776
ZIP85344,85344,-114.25718,33.91141
ZIP85345,85345,-112.24814,33.57233
ZIP85346,85346,-114.15825,33.60991
ZIP85347,85347,-113.80689,32.78597
ZIP85348,85348,-113.66386,33.69918
ZIP85349,85349,-114.68352,32.47645
ZIP85350,85350,-114.70550,32.56357
ZIP85351,85351,-112.28406,33.60579
ZIP85352,85352,-113.89626,32.69120
ZIP85353,85353,-112.27697,33.41751
ZIP85354,85354,-113.07012,33.40894
ZIP85355,85355,-112.45292,33.57457
ZIP85356,85356,-114.18518,32.68935
ZIP85357,85357,-113.45065,34.02067
ZIP85360,85360,-113.57439,34.54852
ZIP85361,85361,-112.62938,33.75226
ZIP85362,85362,-112.84322,34.28545
ZIP85363,85363,-112.30492,33.58497
ZIP85364,85364,-114.65630,32.70456
ZIP85365,85365,-114.11052,33.01760
ZIP85367,85367,-114.39361,32.66083
ZIP85371,85371,-114.39005,33.96732
ZIP85373,85373,-112.30026,33.66922
ZIP85374,85374,-112.39503,33.64489
ZIP85375,85375,-112.35719,33.67138
ZIP85377,85377,-111.91327,33.82321
ZIP85378,85378,-112.31991,33.64455
ZIP85379,85379,-112.37404,33.60213
ZIP85381,85381,-112.23029,33.60914
ZIP85382,85382,-112.24762,33.65559
ZIP85383,85383,-112.30518,33.79841
ZIP85387,85387,-112.44669,33.70916
ZIP85388,85388,-112.43162,33.60421
ZIP85390,85390,-112.87567,33.90362
ZIP85392,85392,-112.30943,33.47657
ZIP85395,85395,-112.40586,33.48500
ZIP85396,85396,-112.70246,33.53652
ZIP85501,85501,-110.76913,33.55900
ZIP85530,85530,-110.26669,33.08635
ZIP85531,85531,-109.78073,32.87087
ZIP85532,85532,-110.84206,33.40957
ZIP85533,85533,-109.38048,33.28736
ZIP85534,85534,-109.15313,32.72223
ZIP85535,85535,-109.91269,32.98647
ZIP85536,85536,-109.98940,33.14751
ZIP85539,85539,-110.92988,33.33572
ZIP85540,85540,-109.38087,33.00398
ZIP85541,85541,-111.34734,34.22331
ZIP85542,85542,-110.31085,33.32468
ZIP85543,85543,-109.89878,32.95373
ZIP85544,85544,-111.47728,34.38358
ZIP85545,85545,-111.14042,33.56525
ZIP85546,85546,-109.58857,32.69994
ZIP85550,85550,-110.50904,33.54846
ZIP85551,85551,-109.56228,32.73781
ZIP85552,85552,-109.78558,32.81866
ZIP85553,85553,-111.22348,33.79384
ZIP85554,85554,-110.99877,33.99640
ZIP85601,85601,-111.33113,31.58350
ZIP85602,85602,-110.41187,32.16750
ZIP85603,85603,-109.91906,31.43267
ZIP85605,85605,-109.47082,32.30785
ZIP85606,85606,-109.93009,32.00529
ZIP85607,85607,-109.33687,31.48977
ZIP85608,85608,-109.58093,31.45693
ZIP85609,85609,-110.09691,32.06930
ZIP85610,85610,-109.67190,31.74141
ZIP85611,85611,-110.51180,31.64409
ZIP85613,85613,-110.41372,31.53588
ZIP85614,85614,-110.93108,31.81130
ZIP85615,85615,-110.21065,31.39814
ZIP85616,85616,-110.32267,31.70199
ZIP85617,85617,-109.71876,31.57749
ZIP85618,85618,-110.69418,32.77635
ZIP85619,85619,-110.73667,32.39574
ZIP85620,85620,-109.94465,31.33849
ZIP85621,85621,-110.89973,31.38797
ZIP85622,85622,-111.09105,31.80300
ZIP85623,85623,-110.78450,32.65399
ZIP85624,85624,-110.72300,31.52042
ZIP85625,85625,-109.66423,31.87603
ZIP85626,85626,-109.56828,31.35930
ZIP85627,85627,-110.23553,32.00779
ZIP85629,85629,-111.10927,31.95962
ZIP85630,85630,-110.17983,31.88684
ZIP85631,85631,-110.56250,32.58130
ZIP85632,85632,-109.18367,32.05843
ZIP85633,85633,-111.53050,31.60738
ZIP85634,85634,-112.02135,32.01236
ZIP85635,85635,-110.17109,31.55311
ZIP85637,85637,-110.69091,31.71943
ZIP85638,85638,-110.05951,31.66602
ZIP85639,85639,-111.68229,31.77172
ZIP85640,85640,-111.04469,31.56903
ZIP85641,85641,-110.64626,32.02114
ZIP85643,85643,-110.00034,32.46068
ZIP85645,85645,-111.14258,31.69821
ZIP85646,85646,-111.05026,31.62104
ZIP85648,85648,-111.00134,31.49639
ZIP85650,85650,-110.20132,31.49889
ZIP85653,85653,-111.38633,32.39879
ZIP85654,85654,-111.15457,32.41514
ZIP85658,85658,-111.15262,32.51594
ZIP85701,85701,-110.97134,32.21704
ZIP85704,85704,-110.98500,32.33942
ZIP85705,85705,-110.99172,32.27121
ZIP85706,85706,-110.93537,32.14783
ZIP85707,85707,-110.88963,32.18018
ZIP85708,85708,-110.86016,32.17577
ZIP85709,85709,-110.99012,32.14134
ZIP85710,85710,-110.82366,32.21439
ZIP85711,85711,-110.88346,32.21502
ZIP85712,85712,-110.88658,32.25288
ZIP85713,85713,-111.01499,32.19457
ZIP85714,85714,-110.94656,32.16996
ZIP85715,85715,-110.83616,32.24671
ZIP85716,85716,-110.92353,32.24220
ZIP85718,85718,-110.92196,32.31314
ZIP85719,85719,-110.94877,32.24622
ZIP85721,85721,-110.94957,32.23107
ZIP85723,85723,-110.96499,32.18186
ZIP85724,85724,-110.94561,32.24079
ZIP85726,85726,-110.94529,32.20434
ZIP85730,85730,-110.72047,32.18979
ZIP85734,85734,-110.86717,32.06761
ZIP85735,85735,-111.33450,32.10389
ZIP85736,85736,-111.36698,31.87089
ZIP85737,85737,-110.94656,32.41461
ZIP85739,85739,-111.00894,32.61217
ZIP85741,85741,-111.04176,32.33529
ZIP85742,85742,-111.05532,32.38627
ZIP85743,85743,-111.18184,32.30229
ZIP85745,85745,-111.06133,32.24898
ZIP85746,85746,-111.09049,32.06962
ZIP85747,85747,-110.77231,32.09317
ZIP85748,85748,-110.75214,32.21901
ZIP85749,85749,-110.73165,32.28185
ZIP85750,85750,-110.84490,32.29795
ZIP85755,85755,-110.98151,32.46835
ZIP85756,85756,-110.90626,32.07033
ZIP85757,85757,-111.12230,32.12836
ZIP85901,85901,-110.02401,34.31481
ZIP85902,85902,-110.15907,34.15605
ZIP85911,85911,-110.42029,34.09202
ZIP85912,85912,-109.91023,34.41463
ZIP85920,85920,-109.17818,33.85857
ZIP85922,85922,-109.12913,33.51072
ZIP85923,85923,-110.34035,34.32312
ZIP85924,85924,-109.67236,34.56662
ZIP85925,85925,-109.35249,34.01885
ZIP85926,85926,-109.97928,33.76925
ZIP85927,85927,-109.47879,33.99080
ZIP85928,85928,-110.55747,34.51799
ZIP85929,85929,-109.96507,34.17117
ZIP85930,85930,-109.77067,34.03476
ZIP85931,85931,-110.91565,34.37000
ZIP85932,85932,-109.18074,33.96878
ZIP85933,85933,-110.50926,34.35709
ZIP85934,85934,-110.24432,34.30248
ZIP85935,85935,-109.92735,34.15912
ZIP85936,85936,-109.29042,34.59172
ZIP85937,85937,-110.01435,34.56974
ZIP85938,85938,-109.41429,34.16340
ZIP85939,85939,-110.08526,34.43143
ZIP85940,85940,-109.70177,34.25295
ZIP85941,85941,-110.06321,33.89152
ZIP85942,85942,-110.03418,34.77391
ZIP86001,86001,-111.77115,35.35774
ZIP86003,86003,-111.20204,35.24252
ZIP86004,86004,-111.37346,35.38094
ZIP86005,86005,-111.61920,35.08773
ZIP86011,86011,-111.65471,35.18951
ZIP86015,86015,-111.81407,35.22278
ZIP86016,86016,-111.64115,35.75246
ZIP86017,86017,-111.68108,34.94067
ZIP86018,86018,-111.96978,35.23873
ZIP86020,86020,-111.49782,35.99280
ZIP86021,86021,-113.14624,36.94013
ZIP86022,86022,-112.55829,36.77073
ZIP86023,86023,-112.01339,36.05048
ZIP86024,86024,-111.19089,34.67092
ZIP86025,86025,-110.06576,34.89219
ZIP86028,86028,-109.81550,35.03248
ZIP86029,86029,-110.01311,34.97055
ZIP86030,86030,-110.79918,35.85391
ZIP86031,86031,-110.06658,35.36349
ZIP86032,86032,-110.28392,35.07961
ZIP86033,86033,-110.25630,36.67730
ZIP86034,86034,-110.13815,35.77088
ZIP86035,86035,-111.02381,35.40543
ZIP86036,86036,-111.81550,36.78890
ZIP86038,86038,-111.48934,34.91052
ZIP86039,86039,-110.56945,35.97215
ZIP86040,86040,-111.38571,36.65959
ZIP86042,86042,-110.38415,35.86176
ZIP86043,86043,-110.53344,35.80970
ZIP86044,86044,-110.80265,36.73553
ZIP86045,86045,-111.12368,36.14197
ZIP86046,86046,-112.17624,35.43691
ZIP86047,86047,-110.62099,35.18069
ZIP86052,86052,-112.14335,36.28660
ZIP86053,86053,-111.05639,36.75818
ZIP86054,86054,-110.61808,36.67495
ZIP86301,86301,-112.42016,34.59808
ZIP86303,86303,-112.43262,34.49712
ZIP86305,86305,-112.75696,34.76979
ZIP86313,86313,-112.45288,34.55422
ZIP86314,86314,-112.33074,34.59825
ZIP86315,86315,-112.28906,34.67403
ZIP86320,86320,-112.62388,35.37469
ZIP86321,86321,-113.08896,34.55356
ZIP86322,86322,-111.80763,34.47235
ZIP86323,86323,-112.40424,34.76606
ZIP86324,86324,-112.10789,34.82013
ZIP86325,86325,-111.89886,34.73345
ZIP86326,86326,-112.01383,34.69857
ZIP86327,86327,-112.11091,34.55679
ZIP86329,86329,-112.27664,34.48589
ZIP86331,86331,-112.11699,34.76009
ZIP86332,86332,-112.61785,34.30400
ZIP86333,86333,-112.08197,34.32304
ZIP86334,86334,-112.53959,34.94801
ZIP86335,86335,-111.66331,34.64831
ZIP86336,86336,-111.85803,34.87855
ZIP86337,86337,-113.05120,35.24100
ZIP86338,86338,-112.75751,34.57299
ZIP86343,86343,-112.31955,34.19269
ZIP86351,86351,-111.78514,34.77846
ZIP86401,86401,-113.73809,35.11367
ZIP86403,86403,-114.34413,34.47691
ZIP86404,86404,-114.30783,34.59005
ZIP86406,86406,-114.08063,34.38239
ZIP86409,86409,-114.01806,35.46101
ZIP86411,86411,-113.74370,35.44753
ZIP86413,86413,-114.25690,35.16984
ZIP86426,86426,-114.54971,35.01338
ZIP86429,86429,-114.47751,35.28288
ZIP86431,86431,-114.24738,35.42521
ZIP86432,86432,-113.72395,36.79924
ZIP86433,86433,-114.35856,34.92858
ZIP86434,86434,-113.59278,35.65641
ZIP86435,86435,-112.94506,36.00545
ZIP86436,86436,-114.41693,34.73897
ZIP86437,86437,-113.59785,35.39509
ZIP86438,86438,-113.98773,34.68319
ZIP86440,86440,-114.54218,34.88971
ZIP86441,86441,-114.30007,35.56535
ZIP86442,86442,-114.56087,35.08961
ZIP86443,86443,-114.44487,35.94875
ZIP86444,86444,-114.06064,35.90540
ZIP86445,86445,-114.55594,35.68749
ZIP86502,86502,-109.60948,35.14310
ZIP86503,86503,-109.68242,36.21689
ZIP86504,86504,-109.13936,35.86039
ZIP86505,86505,-109.70696,35.62375
ZIP86506,86506,-109.25876,35.35409
ZIP86507,86507,-109.28343,36.42404
ZIP86508,86508,-109.08707,35.35207
ZIP86510,86510,-110.27211,36.22722
ZIP86511,86511,-109.36889,35.73987
ZIP86512,86512,-109.24317,35.09507
ZIP86514,86514,-109.32581,36.90589
ZIP86515,86515,-108.98432,35.70743
ZIP86520,86520,-109.97143,36.04434
ZIP86535,86535,-109.86563,36.82313
ZIP86538,86538,-109.63386,36.42108
ZIP86540,86540,-109.44398,35.94144
ZIP86544,86544,-109.14220,36.54432
ZIP86545,86545,-109.54077,36.71777
ZIP86547,86547,-109.47439,36.54882
ZIP86556,86556,-109.22031,36.22831
ZIP87001,87001,-106.38284,35.41428
ZIP87002,87002,-106.82865,34.63564
ZIP87004,87004,-106.59724,35.36888
ZIP87005,87005,-108.00300,35.26552
ZIP87006,87006,-106.84348,34.48450
ZIP87007,87007,-107.42982,34.96542
ZIP87008,87008,-106.40201,35.14945
ZIP87010,87010,-106.13905,35.39980
ZIP87011,87011,-105.97228,34.08225
ZIP87012,87012,-106.65163,36.12730
ZIP87013,87013,-107.33562,35.89389
ZIP87014,87014,-107.40698,35.17255
ZIP87015,87015,-106.18298,35.07591
ZIP87016,87016,-106.01559,34.75515
ZIP87017,87017,-106.73399,36.30967
ZIP87018,87018,-107.53097,36.10844
ZIP87020,87020,-107.92501,35.01437
ZIP87021,87021,-107.87897,35.19212
ZIP87022,87022,-106.69482,34.91001
ZIP87023,87023,-106.76748,34.60050
ZIP87024,87024,-106.74941,35.67352
ZIP87025,87025,-106.61726,35.83434
ZIP87026,87026,-107.20773,34.98115
ZIP87027,87027,-106.94737,36.12731
ZIP87028,87028,-106.78252,34.35422
ZIP87029,87029,-107.04310,36.41934
ZIP87031,87031,-106.72566,34.77913
ZIP87032,87032,-106.04199,34.86786
ZIP87034,87034,-107.63437,34.92221
ZIP87035,87035,-105.90939,34.95204
ZIP87036,87036,-106.23921,34.37206
ZIP87037,87037,-107.78041,36.18803
ZIP87038,87038,-107.41235,35.08763
ZIP87040,87040,-107.41289,35.13771
ZIP87041,87041,-106.32083,35.60168
ZIP87042,87042,-106.68622,34.82832
ZIP87043,87043,-106.43093,35.27889
ZIP87044,87044,-106.65656,35.71249
ZIP87045,87045,-108.01550,35.39709
ZIP87046,87046,-106.91509,36.28599
ZIP87047,87047,-106.28877,35.25085
ZIP87048,87048,-106.62706,35.23958
ZIP87049,87049,-107.62909,35.13187
ZIP87051,87051,-107.85278,35.03641
ZIP87052,87052,-106.37060,35.52846
ZIP87053,87053,-106.88252,35.57511
ZIP87056,87056,-105.88510,35.16158
ZIP87059,87059,-106.30064,34.99676
ZIP87060,87060,-106.73655,34.73868
ZIP87061,87061,-106.38148,34.70500
ZIP87062,87062,-106.69722,34.46186
ZIP87063,87063,-105.89056,34.55498
ZIP87064,87064,-106.53866,36.18389
ZIP87068,87068,-106.64591,34.89245
ZIP87070,87070,-105.74048,35.02253
ZIP87072,87072,-106.39550,35.60828
ZIP87083,87083,-106.36365,35.64497
ZIP87101,87101,-106.64339,35.09669
ZIP87102,87102,-106.64677,35.08236
ZIP87104,87104,-106.67446,35.10304
ZIP87105,87105,-106.68477,34.99430
ZIP87106,87106,-106.60982,35.00714
ZIP87107,87107,-106.64254,35.13780
ZIP87108,87108,-106.57832,35.07234
ZIP87109,87109,-106.57495,35.15167
ZIP87110,87110,-106.57815,35.10819
ZIP87111,87111,-106.51459,35.14078
ZIP87112,87112,-106.51627,35.10061
ZIP87113,87113,-106.57339,35.19607
ZIP87114,87114,-106.68176,35.19747
ZIP87116,87116,-106.56111,35.04892
ZIP87117,87117,-106.52086,34.99759
ZIP87120,87120,-106.76097,35.14054
ZIP87121,87121,-106.88831,35.01705
ZIP87122,87122,-106.49354,35.18853
ZIP87123,87123,-106.47123,35.06136
ZIP87124,87124,-106.79564,35.26992
ZIP87144,87144,-106.71009,35.33017
ZIP87151,87151,-106.86034,35.00769
ZIP87301,87301,-108.76532,35.52159
ZIP87305,87305,-108.73148,35.40324
ZIP87310,87310,-108.59587,35.74665
ZIP87311,87311,-108.50021,35.60661
ZIP87312,87312,-108.34541,35.42909
ZIP87313,87313,-108.22104,35.79815
ZIP87315,87315,-108.55082,34.66255
ZIP87316,87316,-108.52618,35.48902
ZIP87317,87317,-108.75243,35.58023
ZIP87319,87319,-108.93964,35.47728
ZIP87320,87320,-108.87135,35.80759
ZIP87321,87321,-108.40506,35.06530
ZIP87322,87322,-108.66250,35.48533
ZIP87323,87323,-108.18613,35.45684
ZIP87325,87325,-108.57220,35.98393
ZIP87326,87326,-108.88290,35.27705
ZIP87327,87327,-108.78866,35.07198
ZIP87328,87328,-109.03249,36.03035
ZIP87347,87347,-108.45791,35.38517
ZIP87357,87357,-108.40929,34.82938
ZIP87364,87364,-108.71205,36.13363
ZIP87365,87365,-108.13794,35.53589
ZIP87375,87375,-108.78887,35.67110
ZIP87401,87401,-108.18329,36.73816
ZIP87402,87402,-108.15175,36.79661
ZIP87410,87410,-107.89547,36.85823
ZIP87412,87412,-107.54746,36.64496
ZIP87413,87413,-107.96448,36.46068
ZIP87415,87415,-108.09746,36.82716
ZIP87416,87416,-108.45158,36.58515
ZIP87417,87417,-108.35199,36.75014
ZIP87418,87418,-108.15022,36.95069
ZIP87419,87419,-107.64026,36.91931
ZIP87420,87420,-108.93581,36.86254
ZIP87421,87421,-108.52744,36.77681
ZIP87455,87455,-108.71375,36.27314
ZIP87461,87461,-108.92477,36.45207
ZIP87499,87499,-108.24444,36.31597
ZIP87501,87501,-105.85102,35.70818
ZIP87505,87505,-105.86698,35.61980
ZIP87506,87506,-105.95535,35.82456
ZIP87507,87507,-106.10864,35.62181
ZIP87508,87508,-105.94584,35.52063
ZIP87510,87510,-106.47635,36.36196
ZIP87511,87511,-105.97521,36.08886
ZIP87512,87512,-105.34353,36.92336
ZIP87513,87513,-105.70124,36.58368
ZIP87514,87514,-105.60060,36.52956
ZIP87515,87515,-106.37712,36.55708
ZIP87516,87516,-106.46628,36.17780
ZIP87517,87517,-105.79271,36.39029
ZIP87518,87518,-106.54703,36.52023
ZIP87519,87519,-105.63503,36.76470
ZIP87520,87520,-106.62735,36.87502
ZIP87521,87521,-105.61245,36.01799
ZIP87522,87522,-105.84307,35.96403
ZIP87523,87523,-105.86288,36.01112
ZIP87524,87524,-105.53749,36.96974
ZIP87525,87525,-105.49805,36.59849
ZIP87527,87527,-105.83841,36.15113
ZIP87528,87528,-106.87888,36.78546
ZIP87529,87529,-105.66614,36.44586
ZIP87530,87530,-106.20177,36.34076
ZIP87531,87531,-105.90169,36.22817
ZIP87532,87532,-106.12563,35.98975
ZIP87535,87535,-105.74719,35.56677
ZIP87537,87537,-106.25990,36.14213
ZIP87538,87538,-105.53768,35.49318
ZIP87539,87539,-105.98017,36.38556
ZIP87540,87540,-105.87348,35.40690
ZIP87543,87543,-105.65781,36.10401
ZIP87544,87544,-106.29509,35.76697
ZIP87547,87547,-106.20769,35.81098
ZIP87548,87548,-106.18534,36.17593
ZIP87549,87549,-105.96460,36.29327
ZIP87551,87551,-106.66144,36.69937
ZIP87552,87552,-105.61385,35.67015
ZIP87553,87553,-105.73435,36.22039
ZIP87554,87554,-106.07014,36.54854
ZIP87556,87556,-105.55723,36.81216
ZIP87557,87557,-105.63511,36.29557
ZIP87558,87558,-105.45552,36.67394
ZIP87560,87560,-105.52628,35.23672
ZIP87562,87562,-105.65522,35.40662
ZIP87564,87564,-105.61795,36.61565
ZIP87565,87565,-105.47287,35.51586
ZIP87566,87566,-106.07743,36.06757
ZIP87567,87567,-106.01869,35.99401
ZIP87569,87569,-105.30516,35.35033
ZIP87571,87571,-105.43652,36.35155
ZIP87573,87573,-105.70722,35.77171
ZIP87575,87575,-106.59542,36.64287
ZIP87577,87577,-106.00301,36.64001
ZIP87578,87578,-105.77011,36.04744
ZIP87579,87579,-105.53192,36.08635
ZIP87580,87580,-105.57460,36.55955
ZIP87581,87581,-106.15304,36.50525
ZIP87582,87582,-105.99446,36.17912
ZIP87583,87583,-105.35227,35.28218
ZIP87701,87701,-104.93349,35.54211
ZIP87710,87710,-105.23024,36.38244
ZIP87711,87711,-105.13906,35.23817
ZIP87712,87712,-105.16602,35.88310
ZIP87713,87713,-105.36114,36.17079
ZIP87714,87714,-105.05893,36.46427
ZIP87715,87715,-105.42254,36.01092
ZIP87718,87718,-105.23955,36.59771
ZIP87722,87722,-105.27557,36.14578
ZIP87723,87723,-105.37556,36.05882
ZIP87724,87724,-104.98530,35.17201
ZIP87728,87728,-104.59463,36.60378
ZIP87729,87729,-104.81784,36.30341
ZIP87730,87730,-104.23152,36.10883
ZIP87731,87731,-105.39903,35.70085
ZIP87732,87732,-105.46552,35.97645
ZIP87733,87733,-103.85482,35.75266
ZIP87734,87734,-105.09109,36.16910
ZIP87735,87735,-105.11978,36.04869
ZIP87736,87736,-105.18059,35.97805
ZIP87740,87740,-104.36394,36.76715
ZIP87742,87742,-105.44428,35.87163
ZIP87743,87743,-104.02034,35.97440
ZIP87745,87745,-105.26677,35.79075
ZIP87746,87746,-104.11123,35.65521
ZIP87747,87747,-104.43641,36.35448
ZIP87749,87749,-105.12726,36.57759
ZIP87750,87750,-104.92706,35.82498
ZIP87752,87752,-104.65737,35.99422
ZIP87753,87753,-104.95430,35.86331
ZIP87801,87801,-107.07384,33.93261
ZIP87820,87820,-108.58682,33.93765
ZIP87821,87821,-108.07215,33.94988
ZIP87823,87823,-106.95900,34.18348
ZIP87824,87824,-108.98172,33.82858
ZIP87825,87825,-107.65548,33.94924
ZIP87827,87827,-108.13741,34.36228
ZIP87828,87828,-106.92055,34.20575
ZIP87829,87829,-108.65848,34.23662
ZIP87830,87830,-108.73269,33.70832
ZIP87831,87831,-106.88721,34.28302
ZIP87832,87832,-106.83479,33.84214
ZIP87901,87901,-107.01679,33.16085
ZIP87930,87930,-107.35190,32.82715
ZIP87931,87931,-107.34423,32.92392
ZIP87933,87933,-107.27887,32.79111
ZIP87935,87935,-107.22865,33.25471
ZIP87936,87936,-107.26021,32.75323
ZIP87937,87937,-107.19522,32.59127
ZIP87939,87939,-107.33725,33.37334
ZIP87940,87940,-107.00663,32.64207
ZIP87941,87941,-107.21496,32.70656
ZIP87942,87942,-107.34891,33.06097
ZIP87943,87943,-107.69103,33.45014
ZIP88001,88001,-106.75314,32.29021
ZIP88002,88002,-106.45711,32.38200
ZIP88003,88003,-106.74567,32.27872
ZIP88004,88004,-106.94923,32.25019
ZIP88005,88005,-106.98759,32.22305
ZIP88007,88007,-106.97511,32.38911
ZIP88008,88008,-106.75728,31.81866
ZIP88009,88009,-108.53632,31.91258
ZIP88011,88011,-106.57632,32.37716
ZIP88012,88012,-106.77127,32.58885
ZIP88020,88020,-108.82711,31.78099
ZIP88021,88021,-106.80368,31.98794
ZIP88022,88022,-108.18814,32.80274
ZIP88023,88023,-108.08825,32.72280
ZIP88024,88024,-106.61801,32.06540
ZIP88025,88025,-108.72592,33.10858
ZIP88026,88026,-108.16300,32.75202
ZIP88027,88027,-106.68143,32.03623
ZIP88028,88028,-108.67055,32.96691
ZIP88029,88029,-107.69472,31.84488
ZIP88030,88030,-107.72742,32.17345
ZIP88034,88034,-107.96508,32.59174
ZIP88038,88038,-108.35759,33.12640
ZIP88039,88039,-108.57546,33.29310
ZIP88040,88040,-108.35497,31.59724
